,nonnewsurl,blackrule
28,#,diff domain
485,#top,diff domain
558,[referrer_url],diff domain
567,]),diff domain
539,cdn.connatix.com,diff domain
537,cdn.teads.tv,diff domain
527,fastlane.rubiconproject.com,diff domain
510,http://www.dailymailcareers.com/,diff domain
528,https://ads.pubmatic.com,diff domain
536,https://bs.serving-sys.com,diff domain
529,https://cdn.doubleverify.com,diff domain
542,https://plus.google.com/101913233771349778690/,diff domain
533,https://s0.2mdn.net,diff domain
535,https://secure-ds.serving-sys.com,diff domain
531,https://securepubads.g.doubleclick.net,diff domain
532,https://servedby.flashtalking.com,diff domain
538,https://storage.cloud.kargo.com,diff domain
530,https://tpc.googlesyndication.com,diff domain
504,https://www.dmgmedia.co.uk,diff domain
507,https://www.dmgmedia.co.uk/about/dmg-media-leadership/,diff domain
534,https://www.googleadservices.com,diff domain
484,https://www.instagram.com/dailymail,diff domain
508,https://www.mailmetromedia.co.uk/,diff domain
497,https://www.mailonsunday.co.uk,diff domain
499,https://www.metro.co.uk,diff domain
566,https://www.newzit.com/?startTab=entertainment&amp;ito=MOL_puffs,diff domain
76,https://www.newzit.com/?startTab=entertainment&ito=MOL_puffs,diff domain
498,https://www.thisismoney.co.uk,diff domain
522,i.mol.im/,diff domain
526,ib.adnxs.com,diff domain
512,javascript:window.__uspapi.a.push(['openSettings']),diff domain
494,mailpictures.newsprints.co.uk,diff domain
565,mailto:newsUS@dailymail.com?Subject=News%20tip:,diff domain
557,player.performgroup.com/eplayer.js,diff domain
524,securepubads.g.doubleclick.net,diff domain
516,swa.and.co.uk,diff domain
564,www.facebook.com/DailyMail,diff domain
523,www.googletagservices.com/tag/js/gpt.js,diff domain
500,www.jobsite.co.uk,diff domain
501,www.mailtravel.co.uk/?utm_source=mailonline&utm_medium=referral&utm_campaign=mol-nav&utm_content=footer&mailonline=footer,diff domain
503,www.primelocation.com,diff domain
502,www.zoopla.co.uk,diff domain
525,crta.dailymail.co.uk,not in formula RIP
562,https://scripts.dailymail.co.uk/static/mol-fe/static/mol-fe-dmtv-page-xpmodule/1.7.2/trailer.css,not in formula RIP
563,https://scripts.dailymail.co.uk/static/mol-fe/static/mol-fe-vouchercodes/3.1.1/index.css,not in formula RIP
561,https://scripts.dailymail.co.uk/static/mol-fe/static/mol-fe-xpmodule-news-search/1.12.0/index.css,not in formula RIP
13,https://shop.dailymail.co.uk/,not in formula RIP
496,https://www.dailymail.co.uk,not in formula RIP
0,https://www.dailymail.co.uk/,not in formula RIP
514,https://www.dailymail.co.uk/additionalcookieinfo,not in formula RIP
544,https://www.dailymail.co.uk/articles.rss,not in formula RIP
6,https://www.dailymail.co.uk/auhome/index.html,not in formula RIP
14,https://www.dailymail.co.uk/dailymailtv/index.html,not in formula RIP
515,https://www.dailymail.co.uk/favicon.ico?v=2,not in formula RIP
86,https://www.dailymail.co.uk/femail/article-8613509/The-best-tennis-gear-step-game-summer.html,not in formula RIP
69,https://www.dailymail.co.uk/femail/article-8616239/Eight-affordable-hand-soaps-look-feel-luxurious.html,not in formula RIP
93,https://www.dailymail.co.uk/femail/article-8624545/One-reusable-LastSwabs-replace-1-000-single-use-cotton-swabs.html,not in formula RIP
63,https://www.dailymail.co.uk/femail/article-8625235/Amazon-shoppers-obsessed-20-bike-shorts.html,not in formula RIP
431,https://www.dailymail.co.uk/femail/article-8629659/EDEN-CONFIDENTIAL-Cressida-Bonass-pop-Harrys-11million-palace.html,not in formula RIP
386,https://www.dailymail.co.uk/femail/article-8630371/Inside-Meghan-Markle-Prince-Harrys-14-7m-Santa-Barbara-mansion.html,not in formula RIP
407,https://www.dailymail.co.uk/femail/article-8630739/Prince-Harry-makes-surprise-appearance-new-14-7m-Montecito-mansion.html,not in formula RIP
352,https://www.dailymail.co.uk/femail/article-8632595/Supermodel-Karen-Elson-feared-saying-no-nude-shoots-just-16-kill-career.html,not in formula RIP
361,https://www.dailymail.co.uk/femail/article-8632693/Arthur-Chatto-finished-charity-effort-raised-21-059-rowing-2-000-miles-UK.html,not in formula RIP
152,https://www.dailymail.co.uk/femail/article-8635357/LAX-worker-reveals-RUDEST-stars-shes-met-airport.html,not in formula RIP
60,https://www.dailymail.co.uk/femail/article-8635945/People-share-awkward-mistakes-committed-people-clearly-wrong-profession.html,not in formula RIP
61,https://www.dailymail.co.uk/femail/article-8635945/People-share-awkward-mistakes-committed-people-clearly-wrong-profession.html#comments,not in formula RIP
62,https://www.dailymail.co.uk/femail/article-8635945/People-share-awkward-mistakes-committed-people-clearly-wrong-profession.html#video,not in formula RIP
186,https://www.dailymail.co.uk/femail/article-8636091/Chris-Cuomo-earns-legion-fans-flexing-biceps-daughter-Bellas-TIkTok.html,not in formula RIP
246,https://www.dailymail.co.uk/femail/article-8636103/King-Felipe-Queen-Letizia-Spain-united-Ibiza-amid-King-Juan-Carlos-scandal.html,not in formula RIP
188,https://www.dailymail.co.uk/femail/article-8636633/Hope-Hicks-battles-wind-hits-campaign-trail-700-blazer.html,not in formula RIP
315,https://www.dailymail.co.uk/femail/article-8637085/Supreme-announces-makeup-collaboration-Pat-McGrath-Labs.html,not in formula RIP
316,https://www.dailymail.co.uk/femail/article-8637085/Supreme-announces-makeup-collaboration-Pat-McGrath-Labs.html#comments,not in formula RIP
317,https://www.dailymail.co.uk/femail/article-8637085/Supreme-announces-makeup-collaboration-Pat-McGrath-Labs.html#video,not in formula RIP
140,https://www.dailymail.co.uk/femail/article-8637445/Mindy-Kaling-serves-style-quarantine-staple-APRON.html,not in formula RIP
303,https://www.dailymail.co.uk/femail/article-8637537/Makeup-artist-enhances-natural-assets-using-products-EXACT-colour-only.html,not in formula RIP
