,nonnewsurl,blackrule
30,https://techcrunch.com/wp-content/themes/techcrunch-2017/images/logo-json-ld.png,^.*.png.*$
33,https://techcrunch.com/wp-content/uploads/2015/02/cropped-cropped-favicon-gradient.png?w=180,^.*.png.*$
32,https://techcrunch.com/wp-content/uploads/2015/02/cropped-cropped-favicon-gradient.png?w=192,^.*.png.*$
31,https://techcrunch.com/wp-content/uploads/2015/02/cropped-cropped-favicon-gradient.png?w=32,^.*.png.*$
29,https://techcrunch.com/wp-content/uploads/2020/08/Screen-Shot-2020-08-19-at-9.58.37-AM.png?w=150,^.*.png.*$
87,https://techcrunch.com/pages/contact-us/,^.*contact-us.*$
178,https://techcrunch.com/2020/08/04/more-thoughts-on-growing-podcasts/,^.*podcast.*$
74,https://techcrunch.com/pages/podcasts/,^.*podcast.*$
237,mailto:events@techcrunch.com,^mailto:.*$
228,mailto:pressinquiries@techcrunch.com,^mailto:.*$
45,,diff domain
80,#,diff domain
36,(^/$)|(/page/\\d+),diff domain
18,cdn.vidible.tv,diff domain
16,consent.cmp.oath.com,diff domain
98,http://crunchbase.com/,diff domain
99,http://crunchboard.com,diff domain
197,http://dispatchgoods.com,diff domain
13,http://gmpg.org/xfn/11,diff domain
229,http://svb.com/,diff domain
193,http://www.adere.so,diff domain
186,http://www.aesoptek.com,diff domain
164,http://www.crunchbase.news,diff domain
166,http://www.crv.com/,diff domain
194,http://www.fibulas.com,diff domain
202,http://www.hermes-robotics.com/,diff domain
192,http://www.syglass.io,diff domain
190,https://aheadmedicine.com,diff domain
199,https://aimhub.io,diff domain
71,https://anchor.fm/thegoldencity,diff domain
203,https://ariadnemaps.com/,diff domain
200,https://blings.io/,diff domain
172,https://blog.google/products/maps/maps-15th-birthday/,diff domain
171,https://blog.google/products/maps/ride-easy-new-biking-features-google-maps/,diff domain
62,https://crunchbase.com/organization/a-kids-book-about,diff domain
147,https://crunchbase.com/organization/accenture,diff domain
67,https://crunchbase.com/organization/amazon,diff domain
153,https://crunchbase.com/organization/apple,diff domain
158,https://crunchbase.com/organization/blue-origin,diff domain
40,https://crunchbase.com/organization/boston-celtics,diff domain
44,https://crunchbase.com/organization/bytedance,diff domain
170,https://crunchbase.com/organization/google,diff domain
148,https://crunchbase.com/organization/major-league-gaming,diff domain
215,https://crunchbase.com/organization/nasa,diff domain
46,https://crunchbase.com/organization/netflix,diff domain
64,https://crunchbase.com/organization/netmeds-com,diff domain
159,https://crunchbase.com/organization/oracle,diff domain
150,https://crunchbase.com/organization/persefoni,diff domain
167,https://crunchbase.com/organization/proeza-ventures,diff domain
169,https://crunchbase.com/organization/radio-flyer,diff domain
63,https://crunchbase.com/organization/reliance-retail,diff domain
149,https://crunchbase.com/organization/rice-investment-group,diff domain
182,https://crunchbase.com/organization/skydeck-berkeley,diff domain
151,https://crunchbase.com/organization/space-exploration-technologies,diff domain
168,https://crunchbase.com/organization/tesla-motors,diff domain
38,https://crunchbase.com/organization/tiktok,diff domain
175,https://crunchbase.com/organization/twitter,diff domain
39,https://crunchbase.com/organization/unitedmasters,diff domain
216,https://crunchbase.com/organization/walmart,diff domain
185,https://crunchbase.com/organization/zoom-video-communications,diff domain
217,https://crunchbase.com/person/doug-mcmillon,diff domain
214,https://crunchbase.com/person/elon-musk,diff domain
144,https://crunchbase.com/person/jason-offerman,diff domain
123,https://crunchbase.com/person/joseph-biden,diff domain
143,https://crunchbase.com/person/kentaro-kawamori,diff domain
43,https://crunchbase.com/person/kevin-mayer,diff domain
125,https://crunchbase.com/person/michelle-obama,diff domain
225,https://docs.google.com/forms/d/e/1FAIpQLSdZM88HfbiX2QYaI7FF29SVTQXnVW5PSulc35T49e4blk0lCA/viewform?usp=sf_link,diff domain
173,https://en.wikipedia.org/wiki/HSL_and_HSV,diff domain
141,https://fairfight.com/,diff domain
188,https://getwingapp.com/forbusiness/smb,diff domain
187,https://immunomind.io/,diff domain
91,https://itunes.apple.com/us/app/techcrunch/id526058642?mt=8,diff domain
165,https://itunes.apple.com/us/podcast/equity/id1215439780?mt=2,diff domain
157,https://momentus.space/,diff domain
222,https://oathtechevents.typeform.com/to/KUFW2e,diff domain
